Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
0.000000,-45.086697,1.674325,80.648756,-0.179908,2.965367,2.969342,0.591672,3.961966,6.247483,3.533351,-9.920910,0.867225,-2.771897,-5.965687,-6.376294,7.937252,-8.797407,2.260410,-1.691740,-0.050848,0.955578,-0.863835,13.889705,-18.643527,-5.864916,-35.759360,-7.203631,1.377746,-4.606540,-26.381319,22.341755,-17.020568,-11.356219,-17.858812,7.329827
1.000000,-45.021847,1.805067,80.628508,-0.215664,3.144355,3.074861,0.318361,3.864591,6.125735,3.749502,-10.201208,0.708716,-2.867881,-6.121225,-6.555771,7.906478,-8.679137,2.744914,-1.941637,-0.090678,0.632668,-1.214191,19.211106,-22.130844,-6.626165,-17.236196,-11.105004,6.322516,-4.473176,-26.683179,22.536004,-17.350028,-11.991989,-18.312734,5.170959
2.000000,-44.963318,1.944470,80.632138,-0.235133,3.191099,3.051347,0.264019,3.778344,6.184375,3.882875,-10.264879,0.869930,-2.826722,-6.200843,-6.529321,7.793831,-8.527534,2.853652,-1.849375,-0.247461,0.585950,-1.155167,18.871000,-22.604810,-6.971905,-15.616396,-11.644498,10.169797,-4.260200,-26.417165,22.573654,-17.417995,-12.578457,-18.457524,4.429296
3.000000,-44.905120,2.069159,80.638069,-0.276926,3.257308,2.932057,0.279810,3.735149,6.315914,3.867995,-10.296929,0.951676,-2.846623,-6.232560,-6.455564,7.720178,-8.458534,2.917844,-1.626207,-0.286627,0.602712,-1.381164,18.930885,-22.887573,-7.106680,-15.599623,-11.844340,9.296825,-4.465454,-26.538591,22.568632,-17.378105,-12.620024,-18.322338,4.226797
4.000000,-44.801718,2.205969,80.636853,-0.297475,3.294372,2.747738,0.417737,3.663860,6.410642,3.763571,-10.404973,1.054952,-2.785132,-6.312867,-6.465029,7.583521,-8.351824,3.077466,-1.511719,-0.377802,0.490930,-1.324140,18.969903,-22.622946,-6.989552,-15.376241,-11.743814,9.400097,-4.581117,-26.437897,22.596340,-17.307455,-12.563225,-18.426290,4.601876
5.000000,-44.786945,2.366429,80.633026,-0.325402,3.347206,2.626406,0.398896,3.575843,6.526104,3.779735,-10.478156,1.151673,-2.866362,-6.399516,-6.368156,7.580549,-8.254154,3.214336,-1.452979,-0.422288,0.462471,-1.404624,18.955431,-22.547715,-6.972083,-15.290213,-11.790390,9.687244,-4.767198,-26.410880,22.617475,-17.266691,-12.744569,-18.342005,4.511102
6.000000,-44.732386,2.537617,80.622417,-0.332200,3.416543,2.424544,0.436562,3.469918,6.698489,3.752898,-10.599246,1.196814,-2.905305,-6.474170,-6.006046,7.475262,-8.209893,3.345034,-1.326300,-0.524396,0.489224,-1.636001,18.936626,-22.580643,-6.896329,-15.320090,-11.932676,9.922857,-5.055449,-26.420341,22.678608,-17.284268,-12.748234,-18.427664,4.309035
7.000000,-44.663563,2.710021,80.615520,-0.385853,3.487528,2.393284,0.452276,3.386299,6.706102,3.691681,-10.646095,1.213589,-2.901029,-6.554292,-5.866844,7.372583,-8.162378,3.454962,-1.412326,-0.588562,0.369695,-1.585262,18.928225,-22.435484,-6.906843,-15.060465,-11.829051,8.775998,-5.058079,-26.259859,22.679252,-17.257911,-12.728821,-18.399937,4.888605
8.000000,-44.643715,2.949017,80.587268,-0.468006,3.747026,2.269059,0.153776,3.273142,6.704984,3.786209,-10.879142,1.582425,-3.234917,-6.633652,-5.650025,7.399462,-8.038995,3.581345,-1.339573,-0.576403,0.155063,-1.699015,18.860338,-22.504966,-6.814377,-15.284005,-11.716893,7.658943,-5.099621,-26.343428,22.541007,-17.288696,-12.700365,-18.272588,5.015054
9.000000,-44.547275,3.162530,80.572075,-0.498458,3.858362,2.009834,0.219216,3.179997,7.024671,3.702497,-11.018542,1.565420,-3.337083,-6.723476,-5.386520,7.363573,-8.020223,3.657153,-1.319762,-0.621796,0.077430,-1.608241,18.807757,-22.155129,-6.854516,-14.083314,-11.729434,11.502823,-5.082504,-26.269688,22.639572,-17.285665,-12.538913,-18.276579,4.404557
