Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
0.000000,-69.196302,-0.953869,80.853826,0.962643,3.230889,3.550993,-8.842718,3.299841,4.003394,11.182669,-3.388241,-3.667137,-8.086760,-6.831255,-6.815683,9.551291,-3.542507,7.821497,-3.738013,2.083510,21.226273,-9.193858,9.976874,-19.479351,63.713746,-27.037408,-7.242903,9.736288,-9.758966,-21.286279,18.741310,60.459332,13.305158,-5.253367,-11.107359
1.000000,-69.023383,-0.605502,80.680001,0.584240,3.145185,3.171526,-8.005368,3.614111,3.660843,10.231140,-4.126372,-4.095985,-8.440297,-6.574465,-6.473957,10.594673,-4.185675,7.663840,-3.702587,2.145835,21.407679,-9.741239,10.714595,-19.296060,65.095015,-26.263216,-7.615251,9.091804,-10.733524,-21.402937,19.432908,61.687933,13.036977,-5.822042,-10.306902
2.000000,-68.941474,-0.248833,80.366009,0.013575,2.949424,2.809891,-7.391134,4.171537,3.837843,9.781925,-5.678548,-3.915361,-9.401042,-6.198891,-6.179613,12.826013,-5.112883,7.224604,-3.843262,2.266638,21.807143,-10.132361,11.631699,-19.160796,65.746506,-25.453830,-7.594031,9.207907,-11.731351,-21.492548,19.935157,62.312150,12.471630,-5.902154,-9.636235
3.000000,-68.914706,0.081606,80.003464,-0.533275,2.660347,2.547018,-7.101422,4.661920,4.509922,10.119315,-7.643978,-2.615781,-10.412515,-5.888550,-6.060715,15.311805,-6.146409,6.636556,-4.297494,2.241775,22.452753,-10.592546,12.518116,-18.810826,66.145034,-24.806456,-7.625251,9.939987,-12.902776,-21.442481,19.894768,62.654924,11.853348,-6.042877,-9.570292
4.000000,-68.921000,0.346970,79.838204,-0.712061,2.432587,2.296382,-7.376993,4.726500,4.527315,11.274057,-8.646994,-1.622948,-10.874996,-5.901366,-6.061066,16.614756,-6.710578,6.105628,-4.775140,1.758303,23.207402,-11.354721,13.319899,-18.282058,66.748065,-24.608461,-7.875603,10.918784,-14.040904,-21.006858,19.222551,62.816881,11.974068,-6.335243,-10.251661
5.000000,-68.871856,0.555882,79.908407,-0.762291,2.402359,2.081378,-7.270692,4.646815,4.390340,11.259369,-8.461950,-1.986522,-10.826686,-5.936558,-6.095452,16.576647,-6.474177,5.955773,-4.994455,1.248695,23.486403,-12.173133,14.036770,-17.689850,67.642703,-24.151318,-8.054096,11.904797,-14.448102,-20.217082,18.197017,62.790223,12.920490,-6.698433,-11.648021
6.000000,-68.792486,0.724880,80.102247,-0.951937,2.631104,1.907484,-6.701721,4.710604,4.545968,9.789892,-7.762047,-2.337531,-10.770828,-5.753146,-6.011256,15.924555,-5.481437,6.267446,-5.010223,1.062382,23.200425,-12.641774,14.706046,-17.040564,68.066305,-23.486031,-8.155149,12.821809,-14.073654,-19.349127,17.615121,62.582920,13.854731,-7.082904,-13.125653
7.000000,-68.757743,0.850552,80.336362,-1.199046,2.967631,1.744492,-6.137746,4.852796,4.713716,7.990932,-6.813133,-2.777387,-10.865159,-5.474255,-5.737517,15.218817,-4.117093,6.877172,-5.022099,1.040647,22.801717,-12.649317,15.193064,-16.174819,67.624487,-23.971975,-8.372517,12.946811,-13.513121,-18.654411,17.826597,62.425265,14.026466,-7.177150,-13.229062
8.000000,-68.759990,0.898290,80.509013,-1.381709,3.287642,1.691486,-5.783551,4.973970,4.867758,6.551021,-5.993952,-3.226874,-10.991880,-5.246629,-5.382397,14.583658,-3.041414,7.459331,-5.204282,1.078674,22.552166,-12.532301,15.601877,-15.517035,66.916682,-25.117280,-8.624050,12.246305,-13.144083,-18.288871,18.410307,62.420559,13.392030,-6.761957,-11.631261
9.000000,-68.768406,0.881866,80.537474,-1.392932,3.460837,1.751425,-5.655138,4.960480,4.986680,5.885405,-5.717538,-3.420000,-10.967561,-5.204750,-5.136909,14.050099,-2.784332,7.667224,-5.504900,1.077772,22.495238,-12.605039,16.107741,-15.463823,66.547817,-25.724658,-8.670681,11.418288,-12.990277,-18.176694,18.982691,62.664397,12.628239,-6.176336,-9.700458
