Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
0.000000,-0.046700,-0.028500,79.769700,0.875023,-1.435177,1.034271,2.582722,3.361371,15.207675,9.461825,-6.227822,-1.954130,3.177567,-4.291053,-16.161363,11.662671,-11.164656,0.090126,0.309569,-0.220531,-0.804547,-11.218686,82.434131,-15.309719,64.578073,25.268527,14.560806,6.640810,-5.562618,-85.463760,2.043798,71.657826,-6.385901,5.366838,-13.531143
1.000000,-0.098300,-0.097400,79.779400,1.115279,-2.197453,1.005971,4.018325,3.213319,15.862165,8.085122,-5.615502,-2.127679,4.482650,-4.557765,-16.744577,10.785243,-11.033047,0.197155,0.379126,-0.429890,-0.098606,-18.101169,77.291720,-16.619271,59.399509,33.442802,23.774769,3.045901,-7.952540,-82.094424,1.320553,65.650364,-10.265685,12.628505,-14.946922
2.000000,-0.165300,-0.172900,79.783400,1.301428,-2.776953,1.003069,4.707077,3.090878,15.956302,7.788960,-5.382022,-2.176208,5.127399,-4.685362,-16.796258,10.642978,-10.971282,0.157506,0.428630,-0.592839,0.511766,-21.170447,74.685163,-15.902501,57.321333,38.741172,27.169143,0.318565,-9.153574,-80.245031,-0.336212,61.856925,-13.671747,17.072882,-14.659526
3.000000,-0.229500,-0.250500,79.783100,1.437847,-3.198641,1.009599,5.106372,3.024472,15.967016,7.748681,-5.282671,-2.209039,5.517125,-4.755779,-16.797289,10.651056,-10.960511,0.091501,0.461976,-0.715051,0.977466,-22.370851,73.367761,-14.036549,56.715545,42.568702,27.687383,-1.342440,-9.462226,-79.061358,-2.533562,59.392862,-16.682927,19.574759,-13.893883
4.000000,-0.287900,-0.328500,79.781800,1.538693,-3.499854,1.022397,5.356640,2.996111,15.959453,7.763521,-5.217640,-2.242041,5.770258,-4.791073,-16.803133,10.684288,-10.963204,0.021486,0.483290,-0.805292,1.322616,-22.715829,72.450513,-11.831865,56.352003,45.670638,27.707723,-2.406423,-9.267535,-78.116264,-4.962903,57.673645,-19.408200,20.968536,-13.097643
5.000000,-0.341100,-0.405300,79.780300,1.616596,-3.715098,1.039466,5.514547,2.989980,15.943811,7.791023,-5.163324,-2.276361,5.932520,-4.806371,-16.815681,10.728062,-10.974434,-0.047842,0.496353,-0.870609,1.574202,-22.638766,71.679140,-9.609820,55.895528,48.325266,27.659996,-3.206043,-8.835124,-77.265020,-7.421465,56.380594,-21.925662,21.746327,-12.326729
6.000000,-0.389000,-0.479400,79.778600,1.684192,-3.865478,1.059633,5.609887,2.990611,15.924101,7.817379,-5.113075,-2.310624,6.022990,-4.817773,-16.832010,10.791431,-10.999758,-0.113159,0.505120,-0.915529,1.755657,-22.360079,71.001102,-7.452749,55.369954,50.660871,27.591126,-3.875658,-8.322957,-76.470614,-9.798610,55.347207,-24.269174,22.168310,-11.549397
7.000000,-0.432100,-0.549500,79.776700,1.742092,-3.970660,1.085819,5.665521,2.994220,15.898032,7.835427,-5.063285,-2.344028,6.066706,-4.826940,-16.854356,10.866316,-11.035167,-0.172747,0.512339,-0.949162,1.884974,-22.003757,70.382136,-5.393023,54.822779,52.754516,27.509022,-4.439850,-7.821561,-75.727144,-12.056579,54.485708,-26.436788,22.365064,-10.773096
8.000000,-0.470800,-0.615800,79.774700,1.794113,-4.048214,1.120866,5.695773,2.998174,15.862795,7.850725,-5.015959,-2.377202,6.086645,-4.835649,-16.885467,10.943379,-11.076363,-0.226834,0.518470,-0.977581,1.977335,-21.635517,69.800984,-3.454936,54.293481,54.643558,27.403597,-4.931219,-7.361419,-75.040913,-14.166152,53.754098,-28.448042,22.428490,-10.057300
9.000000,-0.505300,-0.678800,79.772300,1.842756,-4.114391,1.172306,5.711014,3.001726,15.812031,7.874274,-4.975795,-2.409459,6.107730,-4.844244,-16.931590,11.010415,-11.119163,-0.275134,0.522652,-1.002963,2.044657,-21.295352,69.261144,-1.678766,53.808243,56.383287,27.265973,-5.390330,-6.948488,-74.413008,-16.123433,53.121152,-30.320812,22.427287,-9.469961
