Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
0.000000,0.010300,-0.007600,78.948600,0.524909,0.705239,0.679415,0.970304,-0.379355,2.826687,8.153877,-12.788590,0.037930,-1.245152,-0.346067,-4.459044,14.465236,-15.585541,-0.894273,-0.009626,-0.452006,-1.336940,-1.240454,101.694852,-2.244104,78.182784,4.258910,10.869124,-0.499390,-0.924353,-99.267917,-0.352713,81.666539,-0.969215,13.377648,-11.825448
1.000000,0.032400,-0.015800,78.933900,0.822377,0.658925,0.812465,1.705638,-0.713046,2.829094,7.116881,-12.558834,0.039763,-0.897424,-0.691904,-4.682326,14.200816,-15.923815,-0.897825,-0.115680,-0.745533,-1.333617,-3.267292,101.757935,-2.251323,72.192052,6.114548,17.031457,-2.240036,-1.392574,-98.765491,-1.054300,75.698038,-2.163317,19.776670,-12.296190
2.000000,0.012600,-0.017500,78.934300,1.044056,0.609609,0.935992,1.877984,-0.972768,2.746645,6.918122,-12.442351,0.054775,-0.794406,-0.951797,-4.780015,14.160537,-15.952749,-0.884360,-0.195035,-0.964976,-1.274717,-5.127915,101.439370,-1.987762,68.644240,7.930423,20.635132,-3.493897,-1.731135,-98.279336,-2.242843,71.933304,-3.787480,23.751392,-12.333547
3.000000,-0.009000,-0.017800,78.937100,1.207721,0.572983,1.040726,1.918205,-1.165339,2.665801,6.895318,-12.396744,0.068812,-0.749372,-1.149239,-4.856390,14.154579,-15.946962,-0.869807,-0.254966,-1.126320,-1.220629,-6.646998,101.023116,-1.769294,66.666963,9.912399,22.618483,-4.514220,-1.893511,-97.776107,-3.744795,69.620789,-5.657614,26.042765,-12.073940
4.000000,-0.024800,-0.017800,78.939800,1.327410,0.549062,1.126828,1.932644,-1.306057,2.596931,6.892740,-12.368325,0.079527,-0.723302,-1.295687,-4.921249,14.153032,-15.939227,-0.857489,-0.301204,-1.246756,-1.179319,-8.011841,100.602222,-1.503097,65.586765,11.888301,23.704066,-5.300203,-1.894198,-97.295625,-5.451292,68.259785,-7.617990,27.118035,-11.571456
5.000000,-0.034500,-0.016900,78.942100,1.415180,0.532852,1.191371,1.946051,-1.412112,2.545136,6.883916,-12.344318,0.087261,-0.705483,-1.403403,-4.971326,14.152287,-15.931894,-0.847175,-0.337014,-1.337398,-1.149239,-9.275843,100.201781,-1.185793,65.019709,13.800548,24.286363,-5.861530,-1.760356,-96.869688,-7.287737,67.535968,-9.612284,27.486103,-10.976496
6.000000,-0.039800,-0.015200,78.944000,1.478632,0.518265,1.235052,1.964271,-1.490664,2.511045,6.869019,-12.323978,0.092705,-0.690529,-1.481841,-5.005646,14.152229,-15.925190,-0.838524,-0.364172,-1.406382,-1.127638,-10.447255,99.828098,-0.833310,64.754315,15.624158,24.558919,-6.259449,-1.535641,-96.496234,-9.212015,67.153977,-11.629038,27.606596,-10.453214
7.000000,-0.041100,-0.013400,78.945500,1.525515,0.506313,1.263199,1.983752,-1.548189,2.491564,6.853607,-12.308222,0.096314,-0.677580,-1.539652,-5.027533,14.152401,-15.920148,-0.831133,-0.383939,-1.459495,-1.111538,-11.537193,99.481860,-0.447365,64.664762,17.339250,24.636383,-6.545470,-1.285603,-96.144381,-11.250313,66.896260,-13.625051,27.653693,-10.117633
8.000000,-0.039400,-0.011600,78.946400,1.560632,0.496144,1.278889,2.002659,-1.589500,2.481194,6.843007,-12.298997,0.098090,-0.666293,-1.582452,-5.039221,14.154750,-15.917627,-0.824544,-0.397862,-1.500863,-1.099048,-12.561011,99.154930,-0.017991,64.679888,18.920441,24.586593,-6.766517,-0.980904,-95.778490,-13.343098,66.656821,-15.589036,27.676726,-9.767269
9.000000,-0.035300,-0.009800,78.946700,1.587178,0.487470,1.284857,2.018072,-1.619293,2.479589,6.843064,-12.298596,0.097804,-0.656782,-1.614194,-5.042773,14.161168,-15.918544,-0.818929,-0.407373,-1.533407,-1.088849,-13.556754,98.835965,0.491025,64.753112,20.324646,24.479278,-6.986304,-0.616102,-95.404348,-15.467397,66.381400,-17.541733,27.688587,-9.355942
