Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
0.000000,0.007900,-0.001100,78.990800,0.572366,4.244140,0.896747,-3.517216,-0.166616,-2.139482,9.513449,-10.678558,-0.646526,-6.009525,-1.184991,2.522103,14.026580,-13.146574,0.713103,-0.357010,-0.058098,-0.774467,9.921738,89.803342,-4.049035,85.930778,3.654611,16.172822,5.175814,8.418354,-92.039023,-0.554222,85.922355,1.048971,10.551763,-4.367829
1.000000,0.028900,-0.001100,78.981400,0.714643,4.544761,1.129511,-3.337995,-0.361250,-2.398688,8.623244,-10.444791,-0.658443,-6.125549,-1.426321,2.402126,13.796881,-13.344703,0.776472,-0.601205,-0.195952,-1.083979,11.954994,89.213711,-3.198422,83.710624,2.566335,18.231804,5.939624,12.739487,-91.665570,-2.550235,83.607319,3.288720,11.935628,-5.080016
2.000000,0.017200,-0.000200,78.978000,0.824120,4.710190,1.290591,-3.426861,-0.521105,-2.552183,8.473702,-10.369849,-0.646812,-6.277727,-1.599240,2.283008,13.788229,-13.383435,0.783405,-0.786499,-0.300688,-1.285202,13.914280,89.056893,-2.287190,82.196640,1.582108,19.344316,6.127325,16.548396,-91.507892,-4.457440,81.841979,5.066494,12.807039,-5.530819
3.000000,0.002300,0.001600,78.975300,0.905068,4.826588,1.421986,-3.559959,-0.649104,-2.677776,8.494443,-10.363431,-0.625899,-6.405725,-1.731249,2.176437,13.808913,-13.401024,0.793088,-0.923493,-0.379012,-1.424946,15.612985,89.095510,-1.449411,81.082810,0.794521,20.016281,6.019265,20.231369,-91.296929,-6.431910,80.971198,6.658285,12.693593,-5.940255
4.000000,-0.009400,0.005700,78.973900,0.963843,4.908963,1.531856,-3.661544,-0.745533,-2.764865,8.518736,-10.352259,-0.618623,-6.496883,-1.838450,2.074394,13.823925,-13.409103,0.813944,-1.023933,-0.437110,-1.525557,17.075288,89.115449,-0.521162,80.271845,0.031799,20.461641,6.192012,23.308152,-91.236825,-8.252884,80.073201,7.870721,12.718288,-6.538365
5.000000,-0.018300,0.007300,78.972400,1.010206,4.958978,1.622610,-3.721533,-0.824945,-2.870060,8.528935,-10.361426,-0.609341,-6.548908,-1.920325,1.987075,13.830170,-13.411395,0.832164,-1.094808,-0.480998,-1.598667,18.470555,89.134471,0.255654,79.571003,-0.510276,20.748120,6.249766,25.951722,-91.163257,-9.859744,79.126388,8.705234,12.951482,-6.631757
6.000000,-0.024700,0.013900,78.971300,1.042226,5.003650,1.697710,-3.787538,-0.889861,-2.924548,8.561880,-10.363431,-0.567973,-6.598182,-1.988049,1.924451,13.842546,-13.417010,0.843680,-1.148437,-0.511880,-1.649030,19.551784,89.493888,0.804375,78.706983,-0.749257,21.189469,5.768195,28.280968,-91.036004,-11.432571,78.247356,9.307814,13.230913,-6.521291
7.000000,-0.030300,0.021000,78.969300,1.063121,5.009390,1.758583,-3.811946,-0.942057,-2.991928,8.592648,-10.380506,-0.587855,-6.603339,-2.042136,1.864806,13.849077,-13.434886,0.820189,-1.186252,-0.536288,-1.690684,20.621725,89.612834,1.284399,78.071229,-0.854395,21.491590,5.574707,30.207194,-90.999850,-12.913265,77.474207,9.616237,13.705666,-6.862201
8.000000,-0.033000,0.025000,78.966800,1.079188,5.023320,1.806175,-3.831426,-0.975747,-3.027165,8.600383,-10.407664,-0.581094,-6.621444,-2.078863,1.827449,13.864605,-13.449153,0.836404,-1.216676,-0.554795,-1.718873,21.563324,89.643773,1.805104,77.610915,-0.945610,21.688057,5.522053,31.761285,-90.918605,-14.429999,76.733602,9.808350,14.116305,-7.118370
9.000000,-0.033800,0.027400,78.967100,1.095198,5.033531,1.848290,-3.864887,-1.006687,-3.053750,8.641579,-10.402794,-0.548664,-6.632044,-2.112438,1.794790,13.874517,-13.451044,0.849754,-1.238620,-0.568661,-1.738125,22.365980,89.597478,2.429226,77.261239,-1.111252,21.767583,5.373141,33.175517,-90.802294,-15.815698,75.969391,9.767784,14.314262,-6.789894
