Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
0.000000,0.009200,-0.001400,78.955200,0.114003,0.761258,0.019984,-0.217839,0.934265,4.483624,9.562379,-13.916228,-0.904528,-2.743780,0.144958,-1.085583,14.537028,-14.921311,0.073568,0.154699,-0.191712,-0.963486,-1.770039,103.049210,1.811693,84.948900,-1.113887,8.730502,3.640803,-1.462475,-101.121035,-0.864536,80.949253,-0.888371,13.807252,-10.539100
1.000000,0.038900,-0.009300,78.941100,0.202434,0.626243,-0.262838,0.526033,0.931744,4.938266,8.732221,-13.854979,-1.011729,-2.363565,0.112987,-0.842420,14.337581,-15.230708,0.069729,0.432984,-0.283213,-0.884017,-2.118454,102.336106,2.552527,81.303685,-0.089324,12.597852,3.590268,-2.064080,-100.743742,-1.597979,74.962131,-2.183256,20.218420,-10.647046
2.000000,0.035300,-0.014300,78.938400,0.265569,0.490237,-0.441518,0.788676,0.907393,5.159714,8.556609,-13.796881,-1.054643,-2.176896,0.090012,-0.651281,14.314778,-15.285884,0.058614,0.648932,-0.353687,-0.788275,-2.436790,102.301442,3.498996,79.039986,1.254778,14.985425,3.313759,-2.560147,-100.297981,-2.772485,71.388937,-3.866548,23.881339,-10.443932
3.000000,0.030900,-0.021400,78.937900,0.313130,0.388090,-0.559014,0.919884,0.886480,5.292698,8.517591,-13.779291,-1.087016,-2.055715,0.073453,-0.523454,14.308647,-15.304734,0.048128,0.804891,-0.407659,-0.716484,-2.694563,102.296343,4.552207,77.615269,2.743895,16.403266,2.974510,-2.895901,-99.807013,-4.230205,69.370808,-5.757825,25.913735,-10.094084
4.000000,0.028600,-0.030100,78.937900,0.348870,0.318817,-0.634327,1.002160,0.871469,5.378870,8.496506,-13.768921,-1.115262,-1.972636,0.061306,-0.441464,14.299136,-15.313615,0.039477,0.916217,-0.448569,-0.666751,-2.911542,102.291015,5.678184,76.664962,4.241893,17.274334,2.648268,-3.075924,-99.320228,-5.873047,68.248154,-7.733211,26.938585,-9.772196
5.000000,0.027300,-0.039900,78.938100,0.373596,0.273497,-0.680086,1.056706,0.863390,5.433130,8.477713,-13.759066,-1.137665,-1.915971,0.054947,-0.391330,14.287390,-15.316594,0.033403,0.997233,-0.480712,-0.634092,-3.080393,102.284196,6.843121,76.002737,5.714280,17.758827,2.462744,-3.114713,-98.839288,-7.643543,67.664425,-9.707051,27.373001,-9.493338
6.000000,0.025900,-0.051300,78.938500,0.390913,0.245907,-0.709254,1.088849,0.861786,5.464642,8.465108,-13.751732,-1.151760,-1.880963,0.055405,-0.358672,14.276848,-15.314703,0.026127,1.057623,-0.506838,-0.613867,-3.157399,102.274628,7.983709,75.572904,7.136132,18.032815,2.293894,-3.013873,-98.363217,-9.486176,67.362018,-11.651555,27.539675,-9.201530
7.000000,0.024100,-0.063200,78.938900,0.396367,0.231824,-0.729042,1.102256,0.869234,5.481258,8.461956,-13.749555,-1.156802,-1.863488,0.065260,-0.337300,14.270201,-15.309891,0.019137,1.104262,-0.530674,-0.603153,-3.187536,102.261794,9.128478,75.307109,8.435830,18.209344,2.076055,-2.828521,-97.892074,-11.414179,67.159420,-13.535498,27.605794,-8.971946
8.000000,0.022300,-0.076700,78.939100,0.396934,0.227197,-0.740487,1.102485,0.881381,5.486357,8.465394,-13.751675,-1.157317,-1.855982,0.079756,-0.325555,14.263498,-15.302958,0.013121,1.142363,-0.552618,-0.599600,-3.166394,102.246610,10.257090,75.154358,9.628097,18.334821,1.803442,-2.575503,-97.412680,-13.422052,66.985928,-15.351602,27.642177,-8.825785
9.000000,0.020700,-0.092300,78.939300,0.393620,0.227434,-0.744492,1.095152,0.898398,5.482805,8.474504,-13.757691,-1.160641,-1.848706,0.097861,-0.323893,14.250606,-15.294249,0.008709,1.174506,-0.572671,-0.600746,-3.125026,102.230224,11.391948,75.059820,10.714082,18.428443,1.546127,-2.221758,-96.931052,-15.457542,66.787799,-17.140434,27.663491,-8.611384
