Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
0.000000,205.886364,-59.509283,72.933215,-13.081021,-18.383153,153.265734,-47.379339,16.145135,28.212452,34.304127,-4.575800,-13.666326,13.539081,-12.698210,22.034590,23.391525,30.000069,15.000035,24.629570,-10.998081,21.047588,35.479684,23.951757,-3.362638,-10.365183,-12.560419,-10.435510,1.298852,-15.013739,-22.835455,10.991356,-15.510438,2.166009,-8.203647,-1.886451
1.000000,194.785547,-60.897803,74.089652,-7.439156,-23.268121,165.900831,-45.267915,6.978488,18.494974,33.930351,-11.981767,-3.477243,6.765369,-5.581183,11.344686,34.624435,28.916152,11.988351,12.493884,-5.441356,17.115754,24.004270,23.220476,-7.127878,-8.040368,-19.548626,-11.129027,4.089268,-7.112961,-22.194406,11.587690,-1.128110,6.912813,-8.744254,-6.976943
2.000000,184.811234,-61.371690,74.189389,-2.764545,-24.268883,174.050858,-38.193550,2.866717,12.590503,34.032090,-22.622063,2.962600,-9.316609,-2.988152,1.363092,60.929836,14.534931,4.335285,4.238915,-1.729929,15.522829,12.283182,20.772070,-8.909939,-5.692705,-18.664453,-10.957315,6.088991,-0.761681,-19.678368,11.968577,15.167231,9.234067,-8.950324,-9.660463
3.000000,175.209010,-61.705768,74.016935,0.440778,-25.183020,179.976338,-30.753050,0.894557,6.810711,32.564880,-29.161766,4.705989,-28.563192,-2.542531,-4.343433,79.469681,1.390594,-0.310643,-2.430472,1.398779,14.367475,0.412459,18.958384,-7.786101,-8.529919,-17.173968,-11.517013,9.345110,6.814718,-20.040354,10.324244,25.161841,8.477851,-9.708280,-9.571777
4.000000,164.802444,-61.688894,74.031484,2.937922,-23.266977,-174.520715,-17.683073,0.639116,1.012510,26.454014,-30.451736,2.340908,-42.914089,-3.388282,-9.298579,83.973180,-7.543455,-2.916994,-9.600749,4.651536,15.693481,-8.822248,17.213108,-4.272106,-17.328060,-17.363312,-12.921104,11.418787,16.067561,-22.423183,8.114380,27.040605,8.923669,-10.431926,-6.874842
5.000000,153.636217,-61.509174,74.140078,4.481953,-20.724168,-168.830316,-3.019271,2.244597,-5.227607,17.232810,-22.767020,-5.469244,-52.366972,-6.318278,-14.219889,76.290734,-12.434358,-2.864875,-17.572004,7.084001,17.139081,-15.158307,18.075127,-1.818920,-27.586236,-18.800632,-15.198547,11.056784,24.162295,-25.741064,6.505848,25.934278,7.635805,-11.214816,-4.588171
6.000000,141.952872,-61.810970,74.141419,4.925589,-19.342227,-164.781117,8.162170,3.399031,-13.032378,11.835462,-4.919654,-14.953680,-57.937701,-9.310953,-18.056365,59.535112,-12.349839,-1.154824,-23.257540,8.963686,17.291963,-18.133382,21.000441,-0.213732,-34.540642,-17.847709,-17.004237,9.614507,29.840236,-27.999850,5.252365,25.191022,7.006304,-11.687709,-3.726704
7.000000,129.660630,-62.556994,74.124765,1.837965,-17.726354,-161.491750,17.740445,2.412710,-22.456807,9.444772,11.557155,-15.000035,-57.903188,-13.007447,-19.229663,38.344498,-6.470980,3.948776,-28.531522,8.156489,17.688032,-16.842830,22.333709,1.361174,-37.738510,-16.212496,-17.435111,10.159097,33.216993,-28.129296,3.491464,24.174135,8.237921,-12.201002,-4.060517
8.000000,116.794467,-61.253548,74.048018,-4.900668,-14.884336,-159.042134,24.607478,5.097390,-27.270492,12.262118,13.670181,-14.938518,-52.670693,-16.779060,-20.843229,20.679383,5.172316,10.301792,-32.425462,3.108729,18.392402,-11.970692,21.363223,1.359954,-36.648022,-16.039977,-16.610356,11.081780,34.076968,-26.942236,2.137420,23.142709,9.693530,-12.359479,-5.079479
9.000000,104.213238,-60.606098,74.189466,-14.018841,-10.073812,-162.001448,29.069633,1.439238,-23.502604,25.338351,10.936262,-9.315536,-43.350405,-18.079463,-20.585978,12.057803,12.765845,8.492401,-30.353361,-6.281204,19.647066,-4.505464,20.818758,1.373329,-30.434240,-15.991793,-15.121810,11.325412,32.407059,-24.407063,3.088932,22.886436,12.324113,-11.313244,-6.386176
