Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
0.000000,-0.204849,-117.737961,74.110448,-18.298433,11.431946,79.182167,-61.930739,0.243455,13.236998,69.901187,-21.428812,9.555545,11.135858,-10.869303,7.443713,23.185255,1.549027,15.000035,25.798290,-9.956232,8.500851,61.047445,51.044944,-14.768925,-3.557722,-24.017640,-4.988916,5.178523,-14.378969,-18.169514,13.729027,-41.617507,11.722600,-14.867478,-21.561347
1.000000,0.088665,-104.535973,74.931502,-16.103082,6.898407,79.485077,-53.490896,1.656109,11.258712,39.079651,-16.655135,5.572993,17.711819,-8.726247,3.822497,35.797151,-3.528211,11.035806,25.612125,-6.648991,10.565475,53.752984,44.631280,-14.588772,-4.339657,-24.627316,-5.750233,8.712428,-7.127470,-19.785318,16.197104,-31.699311,17.725690,-14.384597,-15.802527
2.000000,0.186932,-91.360348,75.141948,-13.261627,-0.775558,80.408785,-42.068484,4.277774,8.580920,18.124981,-12.683619,-2.458837,22.262373,-7.395424,-4.978884,53.031102,-8.597916,4.557074,23.273672,-0.659316,12.281775,43.970176,36.624526,-15.615751,-3.689367,-20.664520,-7.193772,13.075868,2.874015,-15.934778,17.418576,-14.740709,19.591067,-13.097882,-14.231449
3.000000,-0.381758,-78.562540,74.599516,-11.435962,-5.290620,85.152776,-33.419153,3.416968,9.577547,17.731356,-12.407442,-2.474642,19.597201,-10.315320,-12.637322,78.125773,-14.457388,-3.766850,16.818026,1.396968,13.271600,32.858759,29.262597,-16.651441,-2.928230,-16.302635,-7.980919,14.119194,11.398469,-11.723786,17.068889,5.833147,16.087199,-13.199242,-16.953209
4.000000,-1.244127,-66.783428,73.524863,-13.847390,-3.539179,90.960856,-31.344889,-3.947703,7.795945,27.495830,-25.732557,14.471057,3.679424,-12.361700,-10.201119,105.921474,-16.640651,-4.281568,7.998658,-2.960095,12.159264,18.352875,21.584923,-17.632675,-2.964205,-12.745358,-7.128439,19.331925,16.187014,-11.861598,16.627778,27.567711,7.028168,-13.385397,-17.583058
5.000000,-0.763366,-55.790752,72.930807,-18.609485,-4.713180,93.535692,-30.639153,-3.323013,4.542090,35.906342,-36.813470,15.000035,-23.893159,-8.228898,-7.395474,124.741043,-19.283828,-2.124399,1.014331,-2.701083,10.431978,-1.131087,15.173067,-16.083793,-4.934715,-8.261292,-6.034554,20.634358,21.593991,-17.300521,19.170642,35.081105,4.449258,-15.389362,-19.871597
6.000000,-1.473172,-43.465456,72.751623,-19.891205,-6.053919,93.112505,-18.081879,-2.922794,2.825631,30.498652,-39.946450,15.000035,-47.124405,-7.232866,-5.100871,126.293258,-18.950177,-3.204254,-4.621537,0.608253,8.120749,-15.021502,14.059751,-10.762832,-9.832019,-4.238806,-6.298976,24.092041,31.641749,-27.157420,20.499577,26.938790,8.784724,-18.301671,-13.989993
7.000000,-1.493287,-29.806352,73.478055,-18.785097,-6.674646,96.031004,-1.119536,-1.291812,-1.161621,19.573405,-25.397616,4.105219,-59.066766,-10.946812,-7.708703,112.810519,-18.541220,-4.326906,-14.541370,4.176396,7.076753,-18.950587,15.135938,-5.319966,-17.733818,-3.581722,-6.489811,30.951894,40.916047,-36.915817,18.726038,15.477912,15.787130,-17.289960,-11.588764
8.000000,-0.787410,-15.650269,75.030339,-18.018228,-8.248554,99.318083,11.620403,4.241666,-5.632691,10.858911,-0.164993,-6.435650,-63.494566,-9.696621,-12.293119,88.315760,-16.150045,-2.847093,-22.946116,8.511421,6.734369,-15.984979,17.785341,-2.605143,-24.583464,-4.646831,-7.531516,34.847748,48.958362,-41.451114,14.393719,4.411419,24.236054,-16.593398,-12.858770
9.000000,-0.879687,-1.764104,76.382756,-16.368677,-6.103444,102.288618,19.112418,8.307095,0.281337,17.270574,-2.512242,-2.263136,-61.126949,-8.936873,-10.106643,58.616287,-11.412564,3.216443,-27.941271,8.796241,7.224494,-9.995129,21.763541,-2.143425,-27.348190,-5.496371,-8.143184,35.431603,54.102950,-42.543606,8.153888,-5.086288,26.694263,-15.910582,-11.899257
10.000000,-1.119859,12.200277,76.955980,-13.414075,-1.656204,102.870320,26.167525,6.265594,0.560374,30.692422,-7.873926,-0.099567,-51.503619,-9.081577,-7.985034,28.695612,-6.359626,9.988162,-28.464036,5.348822,8.390983,-0.024141,23.588861,-3.576908,-24.366872,-4.931222,-8.618608,31.369017,55.066368,-38.928308,5.340495,-12.117684,25.322580,-16.778942,-15.091441
11.000000,-1.297864,26.018709,77.017444,-11.942732,3.558145,101.965387,26.120544,4.035026,4.009151,52.899504,-13.860524,3.529823,-44.820210,-10.426078,-6.658511,17.960800,-2.815822,12.618089,-26.076324,1.389124,8.593705,11.018603,20.516743,-7.597704,-14.955430,-11.688031,-7.124110,25.667216,49.218521,-32.338852,6.669634,-14.942142,22.547117,-16.635561,-19.046257
12.000000,-1.191300,39.302069,76.259738,-10.711446,6.862886,99.118600,21.050913,6.643791,10.333538,79.673945,-20.474231,9.202518,-37.311544,-10.617311,-7.908150,20.778680,0.205658,12.870591,-19.724475,-0.131222,9.434146,19.278421,17.346631,-12.062126,0.491317,-16.724316,-5.002930,15.361444,39.291415,-25.823861,9.854516,-15.238307,19.269471,-16.391918,-21.115774
13.000000,-0.769824,51.860434,74.842542,-12.777309,6.173532,95.810875,6.789143,8.550991,10.759233,106.583470,-24.006969,12.082189,-36.453146,-4.358260,-2.211410,34.030233,-15.943321,-3.517089,-10.786773,1.815065,7.696920,24.098410,19.837777,-17.014560,17.455404,-10.028543,-2.132514,9.711802,26.000162,-20.193408,13.934861,-15.499330,19.336908,-17.415599,-25.183893
14.000000,-0.778192,63.364059,74.209023,-16.379105,7.021588,94.109804,-15.443022,2.402070,10.782762,123.448866,-24.781060,8.673478,-34.842082,-3.470915,-0.502913,43.496407,-27.859531,-6.709676,-2.451169,-0.385944,5.832749,27.942003,26.306313,-21.437389,27.008839,-4.781538,-1.551810,3.459367,6.857658,-15.257236,14.707281,-16.710112,22.794930,-19.507174,-26.451601
15.000000,-1.303897,76.155961,74.893743,-15.783384,8.651156,93.486823,-32.027693,-1.400529,14.060365,122.176757,-23.626553,9.433764,-20.599588,-5.288255,0.438881,39.852426,-29.571881,-3.699932,4.654054,-3.210890,5.686895,36.055090,32.356758,-22.502837,25.048414,-7.336246,-1.879171,0.624263,-7.031671,-14.864848,8.818045,-22.349118,14.448587,-17.226359,-25.917820
16.000000,-1.527676,89.710534,76.267672,-13.535813,9.419752,89.473534,-41.364674,-0.306134,17.750039,108.258389,-22.086848,10.412906,-3.502817,-4.803003,5.266374,29.150913,-13.380584,8.695290,16.379770,-5.609924,6.822631,42.530854,41.370285,-21.924603,17.629775,-11.446762,-3.425971,-0.426283,-12.985233,-13.978401,2.699345,-31.270505,13.462611,-16.165919,-26.846245
17.000000,-1.048406,103.460872,77.526385,-13.821405,7.740444,84.146087,-49.065852,3.410596,17.508177,88.279307,-19.721003,9.160423,7.514992,-4.793572,5.518093,21.379435,4.104841,15.000035,27.462230,-6.774321,4.778173,48.641144,47.706460,-18.860645,10.816167,-19.230097,-3.917937,2.495657,-13.782718,-15.481722,0.030916,-39.265979,14.623558,-16.713502,-28.640477
18.000000,-1.945288,117.296720,78.249139,-13.193257,6.827673,80.765930,-49.968161,4.706369,18.112149,61.022884,-13.680769,7.898558,14.356255,-12.232872,1.239430,28.584540,1.951524,13.624861,32.738849,-6.940571,3.146628,56.048758,50.411454,-13.853759,3.792541,-23.269956,-4.006209,2.819930,-10.564761,-20.216446,-0.008166,-43.667397,13.214691,-16.975645,-25.486718
19.000000,-1.889236,131.018126,78.289050,-9.990794,1.768260,78.205598,-41.512729,7.075766,14.092479,27.218570,-1.372452,0.533203,23.222723,-8.521397,4.498676,36.879917,-0.283308,13.767496,34.744933,-2.241827,4.630031,59.107993,47.978831,-10.620242,-0.268390,-24.604689,-4.817865,4.451260,-4.299581,-23.099421,1.458999,-41.385892,5.382199,-18.354750,-28.310726
20.000000,-2.144360,144.810104,77.499813,-7.854441,-6.610805,76.450997,-34.244731,13.477826,10.641627,6.769370,7.295920,-9.808797,27.936382,-7.477951,-0.725500,49.573674,-2.149737,8.022421,34.201684,5.758118,3.624978,57.303252,42.606392,-11.631907,-1.353074,-25.470127,-4.997701,7.860084,4.716162,-22.108086,5.804638,-31.557130,10.563035,-16.573854,-23.656732
21.000000,-2.678923,157.930326,76.049727,-6.454389,-10.716565,78.213983,-29.423458,14.506494,13.114415,5.558538,7.784753,-12.281061,25.484136,-11.137388,-6.947423,70.250791,-7.449051,-0.867081,29.315121,9.331721,4.086740,51.380501,37.358160,-13.746810,-0.539101,-23.871110,-4.642157,6.191625,12.064275,-18.210208,9.079180,-15.552117,19.855838,-12.957841,-13.061700
22.000000,-3.410469,170.296991,74.178946,-6.013584,-7.354762,80.896272,-24.717936,5.007831,6.976068,13.151926,-5.959045,4.139727,15.325186,-17.013885,-6.129515,93.666441,-14.195118,-4.505198,22.948312,4.922946,6.728608,42.107133,32.221182,-16.205512,1.156132,-22.406637,-4.470570,7.250938,15.495828,-14.361957,9.858323,4.695150,21.022844,-9.055306,-6.784625
