Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
0.000000,0.070100,-0.008300,79.546500,0.345448,2.902453,2.470978,-0.656724,1.513754,2.590743,10.143015,-11.950525,-1.208311,-2.861981,-2.562898,-2.908964,13.408186,-13.010210,2.211732,-0.122899,-0.116540,-1.382146,10.617595,91.423266,-3.170233,85.861679,2.553673,20.809884,7.018217,8.127750,-94.006904,-1.373093,85.847756,1.694924,12.458394,-7.257714
1.000000,0.099600,-0.009900,79.535200,0.462678,3.184081,2.693851,-0.395914,1.389881,2.528978,9.234991,-11.817197,-1.296260,-2.790820,-2.851726,-3.246264,12.907078,-13.144970,2.384135,-0.346754,-0.247575,-1.684209,12.975489,90.741962,-2.120861,83.647426,1.123513,22.880153,8.023987,12.609197,-93.523385,-3.475390,83.791067,4.103581,13.574516,-8.148434
2.000000,0.111500,-0.012400,79.533200,0.541077,3.394499,2.858600,-0.493775,1.270018,2.393818,9.060182,-11.750963,-1.298322,-2.892921,-3.005164,-3.414657,12.771573,-13.133339,2.413012,-0.524657,-0.350478,-1.877697,15.188023,90.531285,-1.004166,82.355464,-0.096429,23.914685,8.420703,16.653247,-93.180241,-5.609486,82.373627,6.183590,14.261263,-8.678076
3.000000,0.119600,-0.015700,79.531800,0.595253,3.568841,2.980206,-0.647557,1.180408,2.282492,9.035659,-11.741108,-1.292994,-3.018055,-3.102624,-3.527930,12.717543,-13.124458,2.415991,-0.664345,-0.427770,-2.023458,17.244082,90.475192,0.101299,81.474656,-1.103288,24.399923,8.592304,20.246781,-92.911065,-7.741519,81.189437,7.915240,14.655057,-9.043165
4.000000,0.125800,-0.018000,79.530200,0.632694,3.716599,3.066321,-0.792802,1.116637,2.202163,9.036175,-11.745921,-1.289040,-3.138204,-3.169087,-3.606884,12.688953,-13.121937,2.414043,-0.775384,-0.485181,-2.139825,19.140400,90.430903,1.168490,80.863940,-1.931498,24.601146,8.727293,23.427958,-92.679476,-9.838946,80.173698,9.307871,14.915065,-9.312455
5.000000,0.130100,-0.017200,79.528600,0.658654,3.841324,3.123946,-0.917878,1.069254,2.148993,9.039727,-11.752739,-1.283884,-3.248499,-3.217387,-3.658049,12.674514,-13.121421,2.411809,-0.864994,-0.527007,-2.233676,21.099973,89.990184,2.315151,80.693485,-2.790304,24.325611,9.246278,26.127219,-92.585511,-11.808832,79.265846,10.328538,15.211915,-9.429568
6.000000,0.131900,-0.012000,79.527100,0.678954,3.945446,3.155554,-1.020839,1.030064,2.121204,9.042592,-11.758125,-1.275003,-3.351860,-3.256807,-3.683660,12.674514,-13.121708,2.413642,-0.936098,-0.556285,-2.308332,22.777307,89.872727,3.305164,80.405115,-3.432647,24.227807,9.431000,28.538627,-92.419009,-13.716380,78.463361,11.052872,15.469689,-9.602887
7.000000,0.131000,-0.002400,79.526000,0.696790,4.031671,3.161958,-1.102543,0.994540,2.117366,9.040816,-11.760245,-1.261367,-3.450409,-3.291585,-3.684291,12.688093,-13.122567,2.419314,-0.991389,-0.575765,-2.366258,24.189247,89.847861,4.177263,80.056471,-3.894910,24.247345,9.491332,30.684354,-92.252450,-15.556778,77.719089,11.497258,15.769346,-9.786921
8.000000,0.128000,0.010600,79.525100,0.714576,4.102321,3.155799,-1.166485,0.959704,2.126934,9.032852,-11.759099,-1.245438,-3.539504,-3.324989,-3.670998,12.707803,-13.124572,2.427336,-1.032699,-0.588485,-2.409975,25.373608,89.846715,4.970925,79.685137,-4.211870,24.292895,9.516542,32.581417,-92.098783,-17.326129,76.996590,11.678026,16.138731,-9.922941
9.000000,0.123100,0.026000,79.524500,0.734075,4.157851,3.145629,-1.213582,0.921775,2.141659,9.018413,-11.752969,-1.226130,-3.614905,-3.360970,-3.651918,12.728773,-13.127265,2.438165,-1.062436,-0.596564,-2.441946,26.358179,89.878056,5.707290,79.298218,-4.399686,24.325897,9.506172,34.267403,-91.948095,-19.017329,76.278903,11.601192,16.529832,-9.977544
10.000000,0.116800,0.042700,79.524200,0.755609,4.201278,3.136119,-1.247787,0.880923,2.156785,8.998761,-11.742541,-1.204873,-3.676326,-3.399473,-3.632037,12.746592,-13.130646,2.450712,-1.084151,-0.602580,-2.463604,27.097867,90.297805,6.341898,78.801349,-4.369777,24.559950,9.115186,35.815133,-91.666028,-20.707440,75.569008,11.304400,16.798893,-10.080448
11.000000,0.109400,0.059400,79.524000,0.776079,4.235848,3.127944,-1.275862,0.841389,2.170822,8.981572,-11.731827,-1.183330,-3.730987,-3.437117,-3.613759,12.769740,-13.135115,2.463547,-1.099907,-0.607507,-2.475579,27.726516,90.411136,6.990372,78.417697,-4.281885,24.634550,9.013772,37.155511,-91.478785,-22.359277,74.876989,10.804953,17.078439,-10.077239
12.000000,0.100300,0.074800,79.523800,0.793564,4.262508,3.116474,-1.303250,0.807756,2.186522,8.975155,-11.725008,-1.163448,-3.781464,-3.469259,-3.593649,12.797012,-13.140157,2.474547,-1.112168,-0.611632,-2.480850,28.280509,90.422996,7.643887,78.120446,-4.141912,24.671620,8.998875,38.310766,-91.284438,-23.983039,74.186002,10.121930,17.355636,-10.057758
13.000000,0.089500,0.087900,79.523500,0.806651,4.286018,3.099215,-1.334132,0.783061,2.206059,8.978936,-11.722029,-1.146718,-3.832973,-3.492579,-3.570100,12.827780,-13.144855,2.482225,-1.123398,-0.615471,-2.481480,28.775430,90.396296,8.297288,77.897967,-3.964123,24.799733,8.972519,39.308285,-91.051874,-25.592764,73.495474,9.276072,17.642287,-10.023209
14.000000,0.077500,0.098400,79.523400,0.813709,4.309941,3.083548,-1.372062,0.767305,2.223420,8.991484,-11.721284,-1.133024,-3.885284,-3.507533,-3.549875,12.857001,-13.147090,2.486981,-1.132279,-0.618794,-2.478501,29.230874,90.322671,8.941350,77.716282,-3.748118,24.976777,8.965873,40.148184,-90.788486,-27.205583,72.809758,8.302846,17.961310,-9.958121
15.000000,0.064700,0.106300,79.523300,0.815912,4.335026,3.071268,-1.415607,0.758367,2.236598,9.009074,-11.721800,-1.121909,-3.936793,-3.516127,-3.534920,12.881237,-13.146688,2.489272,-1.138353,-0.621315,-2.472256,29.660765,89.847632,9.612799,77.593325,-3.578351,25.024562,9.351588,40.812242,-90.610411,-28.802130,72.139512,7.260292,18.371491,-9.762284
16.000000,0.051500,0.111300,79.523500,0.814448,4.362113,3.063701,-1.464022,0.755101,2.244505,9.029528,-11.722602,-1.113773,-3.986354,-3.519279,-3.525868,12.897853,-13.142105,2.488757,-1.141905,-0.623263,-2.462573,30.057194,89.667437,10.274680,77.450086,-3.362174,25.075097,9.479701,41.365547,-90.300956,-30.401599,71.486798,6.129502,18.759784,-9.607299
17.000000,0.038200,0.113200,79.524100,0.809810,4.390067,3.060609,-1.515015,0.757508,2.247943,9.051072,-11.722716,-1.111022,-4.030987,-3.516930,-3.522774,12.903754,-13.132135,2.485262,-1.143796,-0.625269,-2.450025,30.423715,89.557199,10.941890,77.312404,-3.118896,25.059283,9.539633,41.842879,-89.944462,-31.983650,70.854998,4.905837,19.146645,-9.446756
18.000000,0.025300,0.111700,79.525000,0.803080,4.418022,3.064256,-1.566868,0.765013,2.244333,9.072042,-11.721284,-1.111882,-4.069318,-3.509653,-3.527300,12.899113,-13.117525,2.477699,-1.144540,-0.627847,-2.435185,30.771443,89.447707,11.602739,77.196953,-2.850866,25.007488,9.534934,42.244923,-89.556225,-33.559857,70.249037,3.625963,19.528579,-9.247768
19.000000,0.013000,0.108700,79.526500,0.793705,4.446160,3.070876,-1.613908,0.774410,2.235853,9.082813,-11.714523,-1.109934,-4.099112,-3.499397,-3.536639,12.878773,-13.095409,2.469448,-1.144139,-0.630139,-2.419142,31.089320,89.324464,12.246801,77.092961,-2.559288,24.982908,9.453689,42.584974,-89.150342,-35.129589,69.666282,2.306098,19.892579,-9.005407
20.000000,0.001600,0.104500,79.528200,0.782781,4.473006,3.079746,-1.658942,0.785984,2.225368,9.093012,-11.707648,-1.110048,-4.123405,-3.487250,-3.548843,12.851787,-13.070313,2.460510,-1.142994,-0.632202,-2.402011,31.360444,89.200934,12.882440,76.978599,-2.242041,25.018374,9.415645,42.860624,-88.740276,-36.707000,69.097392,0.966064,20.234406,-8.746774
21.000000,-0.009000,0.099000,79.529500,0.773807,4.498058,3.086836,-1.703805,0.797443,2.216143,9.108195,-11.703580,-1.111022,-4.152684,-3.475333,-3.558240,12.838953,-13.051807,2.450655,-1.142306,-0.634150,-2.383447,31.607217,89.091385,13.485880,76.833239,-1.870478,25.097786,9.406649,43.069868,-88.329752,-38.306010,68.527930,-0.392018,20.562137,-8.549218
22.000000,-0.018300,0.093100,79.530600,0.764273,4.521809,3.091433,-1.745344,0.810506,2.209325,9.122348,-11.699970,-1.113830,-4.183279,-3.461811,-3.564829,12.832249,-13.036337,2.440227,-1.141905,-0.636900,-2.364941,31.869460,89.311859,14.086568,76.682379,-1.415607,25.238390,9.079548,43.254188,-87.803719,-39.874769,67.911427,-1.852258,20.807707,-8.416234
23.000000,-0.025700,0.086600,79.531500,0.755578,4.544553,3.095782,-1.780925,0.823111,2.201648,9.131171,-11.696246,-1.117955,-4.211584,-3.448404,-3.571017,12.826692,-13.022930,2.429685,-1.140243,-0.640108,-2.347981,32.087470,89.267913,14.697341,76.507398,-0.951053,25.335220,8.961289,43.402011,-87.378241,-41.398894,67.304435,-3.356272,21.072242,-8.259702
24.000000,-0.030900,0.079700,79.532400,0.747695,4.567768,3.099522,-1.812609,0.835258,2.194486,9.134552,-11.690287,-1.122711,-4.239200,-3.435168,-3.576632,12.821707,-13.010726,2.418971,-1.137207,-0.643775,-2.332339,32.274942,89.151603,15.310750,76.235587,-0.444271,25.510086,8.855750,43.486580,-86.975222,-42.850368,66.690511,-4.881715,21.360268,-8.082372
25.000000,-0.033500,0.072600,79.533000,0.740283,4.591340,3.102674,-1.842460,0.848493,2.189959,9.138677,-11.686334,-1.126893,-4.266588,-3.421990,-3.580929,12.819816,-13.001501,2.408027,-1.132508,-0.647729,-2.318245,32.454335,89.019421,15.942493,76.003023,0.091444,25.637512,8.738695,43.500789,-86.574439,-44.223690,66.078191,-6.408590,21.663935,-7.864018
26.000000,-0.032900,0.066100,79.533100,0.735612,4.615535,3.102845,-1.865665,0.859036,2.189845,9.135812,-11.684443,-1.130045,-4.294892,-3.411734,-3.581215,12.823139,-12.996459,2.398229,-1.125346,-0.651625,-2.306556,32.617513,88.887584,16.600134,75.805754,0.644406,25.736920,8.629088,43.441832,-86.180931,-45.515022,65.475153,-7.916157,21.978776,-7.569689
27.000000,-0.028500,0.061200,79.532900,0.731573,4.635221,3.096019,-1.873629,0.866312,2.196205,9.121832,-11.683583,-1.133253,-4.318497,-3.403713,-3.574340,12.831103,-12.995886,2.389807,-1.115148,-0.655693,-2.297160,32.769290,88.756835,17.276167,75.628710,1.216447,25.814041,8.537243,43.315896,-85.802951,-46.710671,64.889017,-9.392211,22.268807,-7.167301
