Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
0.000000,0.067800,-0.010600,79.096500,0.588878,3.768013,1.800396,-5.175127,-0.881667,-4.941245,12.473807,-11.026057,-0.661938,-5.413076,-2.259402,-0.683539,14.838919,-13.523294,1.770783,0.040050,-0.324008,-0.823340,7.750687,95.746633,-8.932699,85.372717,8.960430,12.721840,4.858911,4.107706,-95.838937,0.197556,85.815613,0.105195,9.408311,-1.455771
1.000000,0.083300,-0.019300,79.081200,0.876317,4.122104,2.186301,-5.240100,-1.305255,-5.409237,11.962499,-10.968016,-0.634952,-5.578718,-2.748536,-1.033329,14.657521,-13.786969,1.916085,-0.339306,-0.616388,-1.178173,7.726680,95.731393,-9.162225,81.405901,9.208807,16.954852,4.347890,6.316631,-96.224022,-0.791312,82.935182,1.233120,12.093764,-1.226130
2.000000,0.073900,-0.030600,79.076400,1.090472,4.350838,2.488034,-5.430150,-1.623934,-5.669245,11.884577,-10.919430,-0.606991,-5.775300,-3.084690,-1.276951,14.652995,-13.826789,1.968626,-0.637416,-0.838180,-1.423342,7.919938,95.761530,-9.026606,79.062561,9.235793,19.328960,4.048004,8.439382,-96.313289,-1.889959,81.175056,2.206002,13.673122,-1.201492
3.000000,0.061100,-0.041900,79.074000,1.269242,4.525347,2.716391,-5.604215,-1.885604,-5.859811,11.876097,-10.885281,-0.586250,-5.929598,-3.351173,-1.471528,14.643025,-13.854062,1.976647,-0.859895,-0.998665,-1.599125,8.313446,95.771786,-8.745055,77.726480,9.195457,20.624303,3.850506,10.425483,-96.339301,-3.083659,80.007540,3.041145,14.606470,-1.342383
4.000000,0.047700,-0.050600,79.074100,1.389275,4.647810,2.892735,-5.740464,-2.070326,-6.006145,11.895406,-10.850560,-0.548091,-6.027344,-3.533373,-1.611329,14.606871,-13.856354,1.991487,-1.026454,-1.117096,-1.729760,8.814039,95.805533,-8.392227,76.921188,9.139708,21.296841,3.713053,12.290804,-96.338040,-4.298329,79.159964,3.719699,15.165104,-1.492612
5.000000,0.033000,-0.056500,79.074000,1.476310,4.735351,3.011766,-5.826408,-2.200616,-6.099651,11.879191,-10.841565,-0.515547,-6.116554,-3.665268,-1.718358,14.605153,-13.848046,1.990971,-1.150958,-1.203784,-1.827048,9.327123,95.867929,-7.975458,76.461447,9.067917,21.760994,3.715746,14.056030,-96.310195,-5.487274,78.509370,4.233356,15.522057,-1.619007
6.000000,0.019000,-0.060000,79.073800,1.546097,4.794704,3.082179,-5.882901,-2.295498,-6.152936,11.866701,-10.842711,-0.571124,-6.183933,-3.759348,-1.762189,14.606413,-13.839967,1.991945,-1.245610,-1.264461,-1.892079,9.901971,95.900415,-7.587967,76.185568,9.028554,22.010231,3.623614,15.647764,-96.280057,-6.693579,77.962195,4.648292,15.791061,-1.698247
7.000000,0.002800,-0.062200,79.074000,1.588728,4.836614,3.128414,-5.949995,-2.351763,-6.186684,11.900563,-10.828387,-0.568947,-6.233494,-3.822316,-1.799718,14.596444,-13.838879,1.973439,-1.313506,-1.312245,-1.940092,10.442385,95.974957,-7.162832,76.004513,8.979681,22.222225,3.591987,17.136881,-96.223678,-7.853991,77.480166,4.918613,15.993658,-1.719274
8.000000,-0.012000,-0.061400,79.074100,1.625768,4.888465,3.172204,-5.995946,-2.409058,-6.234067,11.869967,-10.829704,-0.570723,-6.294801,-3.882935,-1.840570,14.597590,-13.825815,1.986788,-1.360145,-1.341638,-1.967365,10.899262,96.003891,-6.667968,75.853539,8.875288,22.189223,3.580700,18.482243,-96.189415,-9.046144,77.074798,5.114508,16.148071,-1.770268
9.000000,-0.028200,-0.057700,79.076600,1.664083,4.918546,3.199215,-6.032272,-2.463833,-6.242261,11.858679,-10.775159,-0.545742,-6.345393,-3.935475,-1.840799,14.611512,-13.815846,1.995784,-1.396527,-1.359228,-1.983752,11.383182,96.011454,-6.243750,75.745593,8.851224,22.272474,3.596972,19.734672,-96.152631,-10.206785,76.700886,5.189794,16.295206,-1.876666
