Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
0.000000,92.770702,-5.545530,81.945539,-2.914235,-1.924639,172.770023,7.261762,-8.424600,2.215167,-4.999965,-13.335427,3.185444,-10.909322,3.813621,9.454927,30.697128,-27.417093,5.530854,1.061438,-6.061997,10.298563,7.840860,14.616347,-6.684260,49.992381,1.947399,7.987829,3.510491,9.962993,-11.193557,9.469026,48.181582,4.145710,7.825393,-1.460765
1.000000,92.879951,-5.472828,81.628245,-4.332382,4.546183,177.448573,10.463356,-10.948554,-1.971731,3.448243,-17.815826,3.902234,-4.860076,0.217308,5.658444,35.437853,-31.871312,5.754472,-3.205519,-8.081698,17.566931,-0.822367,15.153562,-7.251842,62.684232,-1.183670,1.506957,2.405704,2.617507,-11.935022,9.583088,58.963657,7.204342,1.566735,-0.389806
2.000000,92.414409,-5.544494,81.615442,-3.440082,3.890215,178.098016,9.882113,-10.142413,-2.833413,5.114254,-19.903024,3.791973,-3.520380,0.880304,4.804347,32.881463,-31.646807,5.704382,-3.716717,-7.330993,18.509753,-4.115339,16.223139,-6.825320,63.794281,-1.552352,0.876309,2.157758,-0.417562,-13.014009,9.080515,60.050040,7.360406,1.108600,-0.241207
3.000000,92.329890,-5.530891,81.664711,-2.819214,3.935519,178.098824,9.341541,-9.448967,-2.807218,6.707931,-20.980787,3.833342,-2.724217,1.570323,4.634889,31.505993,-31.015626,5.531862,-3.994760,-6.682303,18.972592,-5.145643,16.062032,-6.813541,64.342554,-1.248811,0.910267,1.972721,-1.321334,-13.159660,8.869267,60.424559,7.486973,0.831908,-0.064087
4.000000,92.302239,-5.511307,81.686693,-2.373195,4.004050,177.961099,8.856779,-8.949534,-2.631914,8.034322,-21.705028,3.709585,-2.308469,2.111594,4.611015,30.801404,-30.551119,5.421779,-4.150053,-6.142822,19.168852,-5.518751,15.793346,-6.734330,64.561721,-1.188472,0.823155,1.908745,-1.580108,-13.291337,8.769241,60.558684,7.564078,0.705311,-0.076948
5.000000,92.282486,-5.491536,81.685400,-2.067744,4.042141,177.881423,8.372912,-8.616681,-2.628951,9.273667,-22.436007,3.724292,-2.004470,2.528950,4.734143,30.255238,-30.302568,5.253338,-4.308512,-5.818969,19.232073,-5.689808,15.637756,-6.857190,64.602566,-1.295190,0.763263,1.796645,-1.689375,-13.348652,8.746085,60.718244,7.836289,0.735169,0.006545
6.000000,92.254543,-5.483225,81.683367,-1.891294,4.005556,177.764385,7.928174,-8.397371,-2.364339,10.228894,-23.080715,3.799775,-1.906923,2.733762,4.715482,29.981447,-30.184652,5.188919,-4.378465,-5.599822,19.125868,-5.690753,15.559174,-7.032181,64.602538,-1.197085,0.902085,1.799381,-1.530650,-13.262074,8.812095,60.869792,8.321798,1.240324,0.288047
7.000000,92.220175,-5.468090,81.677639,-1.776815,3.999734,177.711504,7.548777,-8.276677,-2.323673,11.104954,-23.443694,3.786997,-1.804451,2.886784,4.734288,29.796308,-30.103536,5.145731,-4.541240,-5.446540,18.987156,-5.653783,15.474121,-7.050648,64.609485,-1.122735,0.991725,1.555499,-1.462051,-13.310346,8.759746,60.929358,8.299043,1.280109,0.432763
8.000000,92.151570,-5.462512,81.670028,-1.645283,3.992152,177.758118,7.351397,-8.130883,-2.323404,11.658514,-23.826958,3.707046,-1.614883,3.009411,4.627546,29.547207,-30.020105,5.180204,-4.777386,-5.314837,18.941294,-5.591370,15.453016,-6.973102,64.692205,-1.211579,0.959452,1.487313,-1.588968,-13.345482,8.641632,61.232400,7.882018,0.975064,0.340060
9.000000,92.134452,-5.454464,81.668061,-1.583625,3.986482,177.652850,7.199527,-8.062925,-2.256584,12.028339,-24.079729,3.699744,-1.566330,3.110984,4.747198,29.421241,-29.949447,5.184441,-4.856909,-5.238811,19.038826,-5.666349,15.464597,-7.040402,64.739825,-1.385865,0.843783,1.455563,-1.667631,-13.304295,8.707174,61.354128,8.026742,1.004305,0.498333
10.000000,92.113650,-5.456629,81.667608,-1.497538,4.032943,177.682887,7.149098,-7.975531,-2.276755,12.311582,-24.229956,3.651358,-1.387792,3.210719,4.741742,29.199328,-29.905116,5.158430,-5.010051,-5.157415,19.229889,-5.805221,15.591548,-7.067864,64.719314,-1.261177,0.732679,1.656727,-1.875919,-13.346436,8.691750,61.414261,7.892904,0.782692,0.289176
