Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
0.000000,0.000100,0.021200,79.811700,-0.707927,0.002547,-2.285823,-0.117915,0.301032,8.678420,9.147271,-5.687752,1.671719,2.583180,-2.879972,-15.615048,9.264728,-9.371985,1.001129,0.548492,-0.461002,-0.975862,3.025905,91.106993,-10.461636,74.567019,13.623103,10.636217,0.316903,2.049757,-85.697355,-0.473034,79.691840,-0.302121,2.982016,-9.048952
1.000000,-0.005900,0.025400,79.822300,-0.405741,-0.418960,-2.319516,0.873188,-0.070359,9.075938,7.815832,-5.148771,1.764538,3.679478,-3.221971,-16.149560,8.061516,-8.946736,1.164651,0.601033,-0.781285,-0.608882,0.649620,89.858976,-10.020745,68.760092,17.340682,17.376836,-1.400481,4.368173,-84.359441,-2.618474,75.149374,-0.445704,6.675187,-10.577202
2.000000,-0.008100,0.032000,79.823900,-0.186259,-0.740052,-2.343096,1.316084,-0.333060,9.182279,7.551412,-4.989546,1.789806,4.144318,-3.474244,-16.178265,7.808154,-8.820743,1.206133,0.625613,-1.026740,-0.258175,-0.491082,88.850743,-8.640146,65.628133,20.418382,21.028239,-2.758677,6.418674,-83.772045,-5.224172,71.869763,-1.158291,9.243986,-10.940686
3.000000,-0.009400,0.039300,79.820900,-0.027101,-0.982285,-2.358895,1.560279,-0.519501,9.219980,7.541041,-4.961872,1.780982,4.416473,-3.663893,-16.156149,7.756703,-8.793642,1.227276,0.645322,-1.210259,0.016902,-0.768623,88.047971,-6.721253,63.934069,23.057598,22.847838,-3.771094,8.216272,-83.297636,-8.121677,69.388913,-2.387114,11.023536,-10.898631
4.000000,-0.005900,0.046500,79.817000,0.087822,-1.160483,-2.362965,1.729989,-0.653917,9.242325,7.571580,-4.969779,1.785967,4.607669,-3.801747,-16.134606,7.737852,-8.786365,1.244464,0.661594,-1.347482,0.222651,-0.543508,87.362714,-4.493364,62.912313,25.417210,23.727328,-4.535190,9.804396,-82.747023,-11.182761,67.385223,-4.038493,12.349246,-10.720613
5.000000,0.002100,0.053600,79.813600,0.169592,-1.291924,-2.362777,1.857988,-0.750632,9.259170,7.604181,-4.987139,1.798629,4.758128,-3.902014,-16.129048,7.718314,-8.783099,1.246527,0.675345,-1.451474,0.374313,-0.028591,86.733262,-2.097598,62.179614,27.617540,24.142150,-5.154271,11.203559,-82.079012,-14.338784,65.655348,-6.004426,13.401368,-10.410930
6.000000,0.010000,0.060700,79.811200,0.227325,-1.391222,-2.357828,1.951437,-0.820074,9.269082,7.636038,-5.004443,1.805104,4.865500,-3.970769,-16.109625,7.705308,-8.774677,1.258674,0.686690,-1.530599,0.487472,0.648588,86.128563,0.392190,61.556752,29.728202,24.346123,-5.710957,12.426423,-81.301107,-17.522253,64.077193,-8.203552,14.289052,-9.920363
7.000000,0.019200,0.067700,79.809400,0.269854,-1.465678,-2.354406,2.016067,-0.870953,9.276244,7.668925,-5.020543,1.801608,4.952876,-4.023596,-16.101948,7.690526,-8.765223,1.253116,0.698034,-1.590932,0.571411,1.415836,85.525467,2.925523,60.956120,31.791824,24.463292,-6.234583,13.495047,-80.445280,-20.659311,62.583550,-10.597542,15.056529,-9.272405
8.000000,0.031800,0.074800,79.807800,0.301260,-1.519496,-2.349064,2.074050,-0.908024,9.294922,7.693620,-5.041799,1.819485,5.023522,-4.065938,-16.103323,7.677749,-8.756972,1.237302,0.709322,-1.636998,0.633405,2.232587,84.915038,5.466304,60.334977,33.830293,24.533480,-6.735463,14.396825,-79.528375,-23.733688,61.143019,-13.116035,15.710503,-8.591445
9.000000,0.044800,0.081600,79.806200,0.326395,-1.558634,-2.346798,2.115475,-0.938047,9.309934,7.715908,-5.061624,1.832434,5.076062,-4.101748,-16.106474,7.676546,-8.755712,1.223322,0.719349,-1.672464,0.681190,3.065783,84.279571,8.002272,59.668169,35.831806,24.546772,-7.227175,15.129695,-78.559676,-26.714845,59.756404,-15.675782,16.243067,-7.903781
