Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
0.000000,0.013100,-0.010100,79.987700,0.560972,0.728220,-4.325173,0.057067,5.686148,13.885518,9.560316,-4.613972,-3.108640,0.900289,-6.426295,-17.855141,12.062538,-10.264883,2.114157,0.127254,-0.069500,-0.655922,1.153593,92.134421,-9.675997,73.921869,14.209926,12.366034,4.339181,-0.063942,-91.640531,0.747538,77.774666,-2.631079,3.962977,-8.763046
1.000000,-0.001400,-0.037600,80.004400,0.613161,0.257649,-4.331981,1.154395,5.724249,14.481852,8.199885,-3.931980,-3.330546,1.907892,-6.652556,-18.579818,11.240630,-10.084344,2.362763,0.236861,-0.145875,-0.209989,-1.715206,90.600441,-9.204452,67.653882,18.622389,19.671990,2.578883,0.201738,-90.630464,-0.397002,73.342036,-3.770406,8.307831,-9.657834
2.000000,-0.023700,-0.066000,80.012800,0.663649,-0.092058,-4.211500,1.607605,5.656354,14.460309,7.884759,-3.708126,-3.367273,2.392385,-6.741479,-18.772676,11.059919,-10.021376,2.387458,0.340394,-0.205291,0.204088,-3.096837,89.513998,-7.702787,64.141594,22.272302,23.573374,1.010182,0.610830,-90.094978,-1.967365,70.517927,-5.160115,10.968074,-9.818147
3.000000,-0.045600,-0.096200,80.015500,0.706205,-0.342176,-4.074867,1.841028,5.594646,14.344228,7.814972,-3.622869,-3.378388,2.689922,-6.801410,-18.915915,11.021531,-10.015474,2.378119,0.429890,-0.249294,0.532908,-3.475562,88.673699,-5.598313,62.086050,25.377103,25.477829,-0.160485,1.135660,-89.663942,-3.760265,68.642808,-6.749099,12.671305,-9.486863
4.000000,-0.065200,-0.127100,80.016200,0.741809,-0.515870,-3.931600,1.970173,5.546690,14.210327,7.802081,-3.572449,-3.386925,2.893953,-6.848450,-19.061160,11.013223,-10.023839,2.365055,0.506495,-0.281208,0.787760,-3.281788,87.961512,-3.133220,60.795119,28.113778,26.280256,-1.006228,1.695554,-89.237776,-5.701961,67.259000,-8.486135,13.833436,-8.936537
5.000000,-0.082400,-0.157600,80.016200,0.772248,-0.633781,-3.785992,2.037782,5.508244,14.071385,7.802711,-3.531826,-3.394890,3.036848,-6.887182,-19.208181,11.014541,-10.034897,2.352164,0.573072,-0.303725,0.985086,-2.769105,87.306449,-0.466961,59.878788,30.607692,26.570402,-1.650691,2.242213,-88.759986,-7.768219,66.121564,-10.322981,14.658781,-8.335963
6.000000,-0.096300,-0.186900,80.016100,0.797677,-0.712820,-3.642001,2.065685,5.477477,13.932443,7.810331,-3.498022,-3.402109,3.139465,-6.918866,-19.353311,11.019411,-10.045669,2.340361,0.631399,-0.319367,1.138066,-2.080754,86.664794,2.302202,59.145402,32.928629,26.638412,-2.218149,2.748020,-88.203071,-9.946490,65.107372,-12.217523,15.242396,-7.805003
7.000000,-0.105900,-0.214600,80.015900,0.821912,-0.765407,-3.501039,2.071586,5.449115,13.796079,7.817551,-3.468228,-3.409385,3.217502,-6.947056,-19.493743,11.023307,-10.055638,2.327355,0.682794,-0.328133,1.255809,-1.289843,86.012252,5.061681,58.490053,35.152622,26.631136,-2.817806,3.230565,-87.604158,-12.185666,64.160330,-14.169991,15.655212,-7.368466
8.000000,-0.110100,-0.240000,80.015400,0.844024,-0.800458,-3.362149,2.065857,5.422243,13.662179,7.824197,-3.443763,-3.416261,3.279152,-6.973699,-19.630164,11.031328,-10.069046,2.315208,0.729662,-0.331800,1.344847,-0.598454,85.222716,7.700266,57.930445,37.433453,26.612285,-3.367216,3.754478,-87.332691,-14.507005,63.395717,-16.102406,15.798165,-6.698450
9.000000,-0.107800,-0.262500,80.014300,0.865100,-0.825482,-3.227114,2.056517,5.395486,13.533263,7.833765,-3.428064,-3.422392,3.332093,-7.001602,-19.761085,11.045652,-10.088011,2.307588,0.773550,-0.331227,1.409018,0.118430,84.569029,10.252507,57.358060,39.647476,26.549776,-4.006465,4.284292,-86.748217,-16.684531,62.561262,-18.147636,16.001565,-6.254751
