Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
0.000000,0.059300,0.004600,78.538700,-0.336623,4.319048,1.457503,-9.174086,9.831383,21.801560,19.576077,-13.590903,-2.193913,-7.705366,-8.672289,-21.536223,17.016789,-16.164400,3.089331,-0.011459,-0.000917,-0.992306,-6.052726,103.009790,10.656270,75.405772,0.262357,-0.312319,30.569132,-1.180923,-93.799379,-10.424165,78.259217,6.083265,-2.649643,-19.687517
1.000000,0.100400,0.015700,78.479400,-0.397370,5.113222,1.510460,-9.985107,10.292843,22.508704,19.974512,-14.089662,-2.441144,-8.293392,-9.010907,-22.405056,17.257260,-16.586498,3.468285,-0.062853,0.037643,-1.773820,-3.771266,101.013204,15.600323,70.451349,3.241795,4.003829,32.278952,4.509865,-91.129281,-15.887948,73.213005,5.760174,0.064859,-22.716516
2.000000,0.088100,0.039200,78.455100,-0.444368,5.695644,1.519314,-10.595938,10.378787,22.565542,20.068821,-14.185175,-2.454780,-8.848588,-9.058807,-22.524174,17.292726,-16.635257,3.541853,-0.105539,0.071734,-2.354742,-0.712072,99.014040,22.273849,66.189861,7.306415,7.407599,32.458002,9.695019,-88.949578,-22.539071,68.658220,3.889008,2.561408,-23.732370
3.000000,0.066300,0.066800,78.444000,-0.480628,6.127367,1.511405,-11.045881,10.394772,22.570469,20.088702,-14.206718,-2.431060,-9.290453,-9.061958,-22.534373,17.286767,-16.616635,3.558526,-0.137854,0.099752,-2.783773,3.477968,96.236570,31.124901,61.516760,12.581580,10.260987,31.834796,14.358494,-86.512158,-30.311358,63.890524,0.374600,4.996249,-23.669746
4.000000,0.044400,0.095900,78.436900,-0.504519,6.445631,1.490900,-11.377395,10.393340,22.585251,20.098844,-14.219609,-2.402126,-9.632681,-9.065911,-22.514377,17.286194,-16.594290,3.571876,-0.161574,0.123014,-3.096894,9.160736,92.199394,42.189805,55.416994,18.871282,12.711183,30.310842,18.553347,-83.414061,-38.843445,58.503002,-4.504537,7.428341,-22.687066
5.000000,0.022900,0.124100,78.431300,-0.518108,6.676506,1.468662,-11.623881,10.384459,22.603987,20.113397,-14.233016,-2.372045,-9.894695,-9.074964,-22.479312,17.296450,-16.578992,3.584997,-0.177903,0.141463,-3.322983,15.870415,87.004558,54.051692,47.717701,25.081972,14.447532,27.604820,22.213287,-79.714529,-47.346826,52.580795,-10.078041,9.635202,-20.825755
6.000000,0.001900,0.150600,78.427400,-0.526524,6.847055,1.453074,-11.809233,10.370250,22.619915,20.120616,-14.238460,-2.343283,-10.091334,-9.085736,-22.445392,17.301664,-16.560658,3.597316,-0.188446,0.154699,-3.486162,22.009830,81.839172,64.006548,39.850475,29.543423,15.366957,24.097574,25.061460,-75.899375,-54.819857,46.700701,-15.281873,11.309156,-18.243377
7.000000,-0.019200,0.175400,78.424600,-0.533468,6.972948,1.444183,-11.952014,10.353748,22.630343,20.125429,-14.241382,-2.314348,-10.243225,-9.098111,-22.418120,17.309456,-16.544099,3.605566,-0.196639,0.162434,-3.602873,26.460280,77.799132,70.685517,33.421946,31.907447,15.952004,20.853085,26.917557,-72.527576,-60.596819,41.552504,-19.395366,12.393249,-15.560846
8.000000,-0.040500,0.198100,78.422700,-0.538582,7.066267,1.436855,-12.062538,10.336560,22.638823,20.127549,-14.241897,-2.286961,-10.360968,-9.111748,-22.397780,17.314269,-16.524447,3.615192,-0.206322,0.165757,-3.685895,29.303812,75.071451,74.553154,28.819376,32.924103,16.554699,18.488775,27.953121,-69.897757,-64.567072,37.521917,-22.367298,13.109790,-13.202094
9.000000,-0.061500,0.218400,78.421600,-0.544057,7.137072,1.429087,-12.150086,10.320689,22.642776,20.127778,-14.241095,-2.261694,-10.452125,-9.124811,-22.387295,17.315472,-16.501471,3.624359,-0.218125,0.165699,-3.743821,31.031280,73.338770,76.611906,25.712799,33.288676,17.168394,16.994616,28.432572,-68.006538,-67.084248,34.595593,-24.412242,13.618519,-11.372697
