Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
0.000000,0.003600,0.001200,78.606000,-0.160748,0.492094,-5.576217,-1.093261,1.508025,11.760761,16.477120,-18.418473,0.052655,-0.169825,-0.611632,-16.615089,16.974505,-16.560256,-1.509686,-0.352025,0.053342,-0.666178,-1.112398,95.123714,5.000489,83.858103,-5.541476,7.774579,-5.077323,-1.885432,-90.483959,-4.850030,79.526886,2.975370,3.750639,-8.294481
1.000000,-0.010200,0.012200,78.548800,-0.330806,0.082981,-5.452966,-0.503859,1.737495,12.031140,16.583576,-19.047982,-0.050248,0.447251,-0.623665,-17.310086,16.939497,-17.109265,-1.493071,-0.485353,0.164439,-0.285791,1.370114,95.944648,6.733973,79.984163,-6.446921,11.473193,-5.623122,-0.093220,-89.462088,-7.976432,74.508749,1.674297,8.079392,-9.386252
2.000000,-0.064000,0.033100,78.531100,-0.461730,-0.215384,-5.362552,-0.211078,1.829626,11.961182,16.629183,-19.126305,-0.064916,0.736996,-0.566369,-17.483406,16.976969,-17.192802,-1.493987,-0.587053,0.239554,0.045436,3.794012,96.018731,8.799658,77.381216,-6.767205,13.613535,-5.459199,1.619866,-88.580765,-12.041166,70.593500,-0.743298,11.226019,-9.719943
3.000000,-0.121800,0.057900,78.526100,-0.549069,-0.440011,-5.295124,-0.020970,1.870363,11.886353,16.638236,-19.117940,-0.055119,0.906419,-0.536117,-17.570095,17.030655,-17.218757,-1.497139,-0.658214,0.288599,0.303324,6.097130,95.813612,11.198231,75.533141,-6.614970,14.884699,-5.174038,3.362517,-87.475300,-16.846506,67.240035,-4.235075,13.686529,-9.855161
4.000000,-0.176600,0.086700,78.524000,-0.602623,-0.611694,-5.245692,0.113961,1.878671,11.837193,16.638236,-19.100522,-0.032200,1.005025,-0.539726,-17.627677,17.104452,-17.246030,-1.495248,-0.705368,0.321315,0.503172,8.266979,95.464509,13.911129,74.062301,-6.063440,15.720186,-4.922166,5.135077,-86.008986,-22.242795,64.004428,-8.632182,15.807734,-9.967460
5.000000,-0.229200,0.118300,78.522200,-0.630719,-0.746875,-5.210151,0.204431,1.863717,11.801154,16.642018,-19.081844,-0.014439,1.056420,-0.569119,-17.665320,17.195208,-17.280522,-1.490321,-0.735506,0.342514,0.660105,10.320975,94.984141,16.934512,72.750399,-5.131009,16.369748,-4.735210,6.823011,-84.095651,-28.143343,60.603637,-13.584715,17.635584,-9.790817
6.000000,-0.279600,0.151100,78.520000,-0.638659,-0.853990,-5.190647,0.260753,1.831517,11.777377,16.651414,-19.064368,-0.001089,1.071718,-0.616617,-17.682337,17.300862,-17.323608,-1.485794,-0.758883,0.354546,0.784035,12.305185,94.380301,20.254001,71.462390,-3.822488,16.973645,-4.639698,8.382946,-81.807602,-34.147024,56.990737,-18.821778,19.074051,-8.935048
7.000000,-0.327500,0.184100,78.517100,-0.627848,-0.940077,-5.186708,0.293698,1.783847,11.767464,16.664707,-19.048784,0.010714,1.058425,-0.680559,-17.679873,17.421870,-17.376721,-1.481669,-0.781629,0.361135,0.882011,14.262352,93.643191,23.864723,70.117830,-2.115647,17.601894,-4.666799,9.658808,-79.327668,-39.847668,53.312462,-23.981206,20.017255,-7.467072
8.000000,-0.372100,0.215800,78.513800,-0.601801,-1.010773,-5.186658,0.315585,1.721394,11.763969,16.669577,-19.029246,0.023892,1.028746,-0.758138,-17.669388,17.550328,-17.438715,-1.477314,-0.806438,0.363599,0.959762,16.207085,92.761237,27.767139,68.622067,0.000401,18.263832,-4.865844,10.596224,-76.910990,-44.774073,49.821488,-28.822585,20.543860,-5.680590
9.000000,-0.413200,0.243400,78.510000,-0.561737,-1.071970,-5.169526,0.323778,1.648113,11.750791,16.682984,-19.013146,0.038331,0.995285,-0.846144,-17.668586,17.680618,-17.511767,-1.475194,-0.833940,0.363083,1.022902,18.108446,91.694962,31.968810,66.894484,2.534823,18.965304,-5.229386,11.156176,-74.732375,-48.802826,46.795411,-33.089172,20.675984,-3.827931
