Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
0.000000,-189.630044,24.107106,80.184162,0.287341,-0.687350,-4.137061,7.239794,3.166569,14.507071,2.494458,-9.529149,-2.547302,6.044328,-4.423529,-17.249977,5.302904,-10.657860,3.676290,-1.253937,-1.148964,5.887518,-0.659992,18.361715,-11.502925,64.304462,-2.852367,-4.446299,-6.406087,-8.315996,-18.628042,11.830006,66.513448,5.781286,0.395664,-1.981004
1.000000,-189.602816,24.116452,80.176860,0.284588,-0.851369,-4.115761,7.421293,3.147064,14.491355,2.554161,-9.599950,-2.517855,6.237862,-4.455005,-17.286288,5.360690,-10.730587,3.713103,-1.274627,-1.129250,6.333262,-1.604425,18.177855,-11.373753,65.794700,-2.890903,-5.655032,-6.359298,-9.420474,-18.465042,11.971440,68.240406,6.138017,-0.780559,-1.939253
2.000000,-189.570010,24.124129,80.172241,0.280283,-0.862286,-4.108390,7.439372,3.145173,14.481546,2.600780,-9.652601,-2.471637,6.278437,-4.461825,-17.298528,5.365155,-10.751382,3.733307,-1.226698,-1.092117,6.449315,-1.904973,18.146033,-11.289749,66.216369,-2.860055,-5.937363,-6.394989,-9.671790,-18.406106,11.978794,68.605302,6.229226,-0.991351,-1.952211
3.000000,-189.532530,24.126519,80.167395,0.279778,-0.832040,-4.114738,7.414866,3.151679,14.491667,2.653817,-9.713180,-2.421602,6.262840,-4.466361,-17.298257,5.390574,-10.779835,3.726225,-1.201201,-1.064311,6.478387,-2.008460,18.144679,-11.262389,66.387253,-2.837059,-5.997093,-6.390185,-9.740931,-18.358222,11.995481,68.663318,6.242820,-1.048463,-1.961170
4.000000,-189.490473,24.122016,80.163157,0.285585,-0.799267,-4.146026,7.388816,3.156866,14.510085,2.727905,-9.778171,-2.377589,6.232874,-4.472468,-17.267808,5.439826,-10.830460,3.717912,-1.196233,-1.049559,6.480235,-2.007202,18.155739,-11.267671,66.491851,-2.845378,-6.030427,-6.349165,-9.771592,-18.294629,12.030899,68.660408,6.241343,-1.072059,-1.952481
5.000000,-189.453137,24.109818,80.158567,0.294702,-0.793876,-4.185592,7.367224,3.169963,14.544174,2.848663,-9.860765,-2.342549,6.213329,-4.481334,-17.224458,5.517595,-10.903814,3.684067,-1.161992,-1.057200,6.524027,-1.982654,18.208453,-11.271726,66.489521,-2.801316,-6.022899,-6.342108,-9.794709,-18.232811,12.043933,68.637233,6.230710,-1.071651,-1.947964
6.000000,-189.433897,24.102597,80.154932,0.304860,-0.790748,-4.205070,7.251732,3.195596,14.550308,3.127813,-9.987748,-2.282322,6.167085,-4.504339,-17.202603,5.635376,-10.986962,3.632648,-1.110315,-1.067308,6.580340,-1.981102,18.266634,-11.263457,66.440153,-2.718181,-6.005710,-6.373098,-9.796796,-18.192619,12.048315,68.595945,6.219955,-1.080216,-1.958691
7.000000,-189.417565,24.104004,80.151767,0.318808,-0.772997,-4.181430,7.032519,3.224342,14.508283,3.565854,-10.184876,-2.172943,6.122051,-4.538125,-17.219496,5.728750,-11.055559,3.590925,-1.090305,-1.074052,6.606417,-1.979030,18.293470,-11.299611,66.415913,-2.671004,-6.007208,-6.402826,-9.776586,-18.171903,12.083141,68.564786,6.201066,-1.076571,-1.956552
8.000000,-189.403439,24.105334,80.152440,0.341016,-0.734642,-4.161884,6.772001,3.249444,14.479554,4.023673,-10.349279,-2.078266,6.040646,-4.580140,-17.226400,5.843440,-11.129264,3.538520,-1.064969,-1.094763,6.605131,-1.991973,18.289583,-11.324813,66.441150,-2.654527,-6.014989,-6.391541,-9.758728,-18.143742,12.143663,68.574532,6.183200,-1.075196,-1.926111
9.000000,-189.391708,24.104851,80.156231,0.366403,-0.701337,-4.150374,6.540917,3.268990,14.470958,4.435062,-10.466825,-1.999779,5.977082,-4.619651,-17.227113,5.920102,-11.158507,3.525804,-0.969053,-1.114146,6.618754,-2.028231,18.279005,-11.320623,66.406958,-2.625942,-6.000914,-6.413033,-9.733826,-18.143633,12.179355,68.602809,6.159792,-1.082519,-1.901809
